ixdat version = 0.2.1dev
name = RuO2 G-450OX-10cyc.txt AND timescan-RuO2G-450Ox-CV-10cyc.txt
technique = EC-MS
tstamp = 1608572231.4
backend_name = BackendBase(none, address=none)
id = 6
timecol 'projected time / [s]' for: 'Ewe/V' and 'I/mA' and 'selector' and 'M4' and 'M28' and 'M45' and 'M31' and 'M32' and 'M44' and 'M18'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V", "<Ewe>/V"], "raw_current": ["I/mA", "<I>/mA"], "cycle": ["cycle number"], "time/s": ["projected time / [s]"]}
time_step = 2
N_header_lines = 12

projected time / [s],	Ewe/V,	I/mA,	selector,	M4,	M28,	M45,	M31,	M32,	M44,	M18
1588,	0.6087999999523163,	-0.0026392000026702884,	0.0,	1.0145196850199688e-11,	5.924640947404065e-13,	8.788531888296205e-14,	9.668265348324605e-14,	3.512738583821845e-13,	1.4064535441413446e-13,	4.960259055763898e-12
1590,	0.5987999999523163,	-0.002712600002527237,	0.0,	1.0164178948074492e-11,	6.003766315130476e-13,	8.56661369218407e-14,	9.484901045345613e-14,	3.527465265153382e-13,	1.3755694744844228e-13,	5.020955790605077e-12
1592,	0.5887999999523162,	-0.002847399995088577,	0.0,	1.010977754469453e-11,	6.01040263426276e-13,	8.902647375018366e-14,	9.720897134604979e-14,	3.4388801418327895e-13,	1.4304665453789673e-13,	4.988208019751954e-12
1594,	0.5787999999523162,	-0.002934600004196167,	0.0,	1.018925e-11,	6.016325e-13,	8.6990875e-14,	9.5687e-14,	3.333975e-13,	1.4172125e-13,	4.9791875000000005e-12
1596,	0.5687999999523162,	-0.003061600001811981,	0.0,	1.0160713431830317e-11,	6.091349320399482e-13,	8.874068067555122e-14,	9.62691234102938e-14,	3.362563625157224e-13,	1.3994066103826761e-13,	4.9476e-12
1598,	0.5587999999523163,	-0.003115600000143051,	0.0,	1.0128869655429268e-11,	6.125543984008958e-13,	8.264360031717931e-14,	9.660325273926474e-14,	3.3919238215152645e-13,	1.3793749568685684e-13,	4.9927380950692984e-12
1600,	0.5487999999523163,	-0.00324259999871254,	0.0,	1.0158068022626768e-11,	6.137185678694096e-13,	9.035923457698256e-14,	9.255731382440292e-14,	3.3654215238212807e-13,	1.459104568196176e-13,	4.985184772679413e-12
1602,	0.5387999999523163,	-0.0033158000023365023,	0.0,	1.018348978912816e-11,	6.058254823203016e-13,	8.811103298262556e-14,	9.410879838500961e-14,	3.3553211799100963e-13,	1.4376632574973835e-13,	4.962833045555093e-12
1604,	0.5287999999523163,	-0.003412799999475479,	0.0,	1.0148945569202902e-11,	6.11089618439927e-13,	8.605802738129525e-14,	9.5147e-14,	3.277615535066645e-13,	1.4081174956133534e-13,	4.997546743871959e-12
1606,	0.5187999999523163,	-0.0035082000069618226,	0.0,	1.0135651154366317e-11,	6.069688380005924e-13,	8.874865068214971e-14,	9.89753485092602e-14,	3.316404647221384e-13,	1.389593030461668e-13,	4.972046518141758e-12
1608,	0.5087999999523163,	-0.0035678000011444095,	0.0,	1.0156684315794431e-11,	6.15761875184216e-13,	8.575910270452164e-14,	9.539060496221478e-14,	3.4646010270452167e-13,	1.377568331574733e-13,	4.9935450120253294e-12
1610,	0.4987999999523163,	-0.003747200000762939,	0.0,	1.0169503403315015e-11,	5.997993615155358e-13,	8.927787935116784e-14,	9.669598240730465e-14,	3.278798049091982e-13,	1.4029513086028323e-13,	4.9761406145221236e-12
1612,	0.48879999995231627,	-0.0037718000037670137,	0.0,	1.0159971874236153e-11,	5.948253048994675e-13,	8.7114e-14,	9.479873741139372e-14,	3.3893569235166537e-13,	1.411748884092253e-13,	4.998274587236349e-12
1614,	0.47779999995231626,	-0.003914400007486343,	0.0,	1.0177670066842171e-11,	6.181247155936172e-13,	8.444882463150131e-14,	9.603903556758062e-14,	3.2048920758122434e-13,	1.3579218908533465e-13,	4.992956728319633e-12
1616,	0.4677999999523163,	-0.004039799996614456,	0.0,	1.0115998029526826e-11,	5.918975988809346e-13,	8.495386332279927e-14,	9.180094919642851e-14,	3.276569908924575e-13,	1.4444095353583425e-13,	4.930632287177985e-12
1618,	0.4577999999523163,	-0.004129600001335144,	0.0,	1.0144079614910004e-11,	6.065337095038509e-13,	8.822389847372755e-14,	9.405164484889701e-14,	3.320089132348472e-13,	1.3954493308886554e-13,	5.0009e-12
1620,	0.45220000004768374,	-0.00237979998922348,	0.0,	1.0066925650626814e-11,	6.049749070599599e-13,	8.560119331116219e-14,	9.444968773635513e-14,	3.347081784310506e-13,	1.3978905204017397e-13,	5.000269144890475e-12
1622,	0.46220000004768375,	-0.001259600001335144,	0.0,	1.0164478257263992e-11,	6.010735390347454e-13,	8.917688802768617e-14,	1.0273416163297462e-13,	3.276323609805074e-13,	1.422786332693108e-13,	5.015162731180853e-12
1624,	0.4722000000476837,	-0.000516079998087883,	0.0,	1.013201156919291e-11,	6.03063544492142e-13,	8.829054354649025e-14,	9.669041404358172e-14,	3.219691066523298e-13,	1.400737962381007e-13,	4.9476e-12
1626,	0.4822000000476837,	-1.7628001201152802e-05,	0.0,	1.0104606836601018e-11,	6.0966e-13,	9.012609394022063e-14,	9.17443505817438e-14,	3.2824538411750363e-13,	1.429105981605601e-13,	4.989790599253312e-12
1628,	0.4922000000476837,	0.00036874000067710876,	0.0,	1.0111104632098718e-11,	5.954345272910425e-13,	8.72410683872972e-14,	9.333622097989329e-14,	3.2809057220458336e-13,	1.350911062716089e-13,	4.9509e-12
1630,	0.5022000000476837,	0.000810439996957779,	0.0,	1.0163e-11,	5.89428194408756e-13,	8.7114e-14,	1.0313124182049475e-13,	3.185985851688161e-13,	1.3841e-13,	4.970220467624237e-12
1632,	0.5122000000476837,	0.0010834000005722046,	0.0,	1.0140923078568965e-11,	5.923233346680698e-13,	8.529812828797122e-14,	9.336948728521586e-14,	3.422193585907104e-13,	1.399842303730421e-13,	4.9742e-12
1634,	0.5222000000476837,	0.0014404000008106232,	0.0,	1.0158650476501534e-11,	6.057150458423387e-13,	8.69498054879329e-14,	9.936714424879974e-14,	3.359877642123518e-13,	1.3790320407496713e-13,	4.9512194249112235e-12
1636,	0.5322000000476838,	0.0016527999963760376,	0.0,	1.0174437732486244e-11,	6.02158717451926e-13,	8.557825041374622e-14,	9.392260240730802e-14,	3.248529902549774e-13,	1.438700275800828e-13,	4.994813114012221e-12
1638,	0.5422000000476838,	0.0018504000036716462,	0.0,	1.0118795912778193e-11,	5.922891584473275e-13,	8.92111340401243e-14,	9.551723280565366e-14,	3.249085148654789e-13,	1.3894702607937695e-13,	5.0009e-12
1640,	0.5522000000476838,	0.0019610000045299533,	0.0,	1.0204411644070039e-11,	5.940346330506392e-13,	8.501665257408908e-14,	9.6228e-14,	3.3463473656800723e-13,	1.383413934960242e-13,	4.9742e-12
1642,	0.5622000000476838,	0.0022157999987602235,	0.0,	1.0010287763867831e-11,	6.109555711248892e-13,	8.500328133619075e-14,	9.568812000181653e-14,	3.3644544618711616e-13,	1.443940391445856e-13,	5.021102698548287e-12
1644,	0.5722000000476837,	0.0023456000015735627,	0.0,	1.0176189248628909e-11,	6.057008894319671e-13,	8.502294715934251e-14,	9.56791820403502e-14,	3.1670128161203504e-13,	1.3897539828969806e-13,	4.947985106901269e-12
1646,	0.5822000000476837,	0.002514800000667572,	0.0,	1.0170666357763638e-11,	5.988596388710867e-13,	8.590356192546958e-14,	9.76142320610783e-14,	3.1506774725200645e-13,	1.4053233814724696e-13,	4.953628270199966e-12
1648,	0.5922000000476837,	0.0025326000001430512,	0.0,	1.0140622046959541e-11,	6.011627754901954e-13,	8.67433464754531e-14,	9.590515550076934e-14,	3.346042126473074e-13,	1.4387687010623004e-13,	5.0029379920228335e-12
1650,	0.6022000000476837,	0.002652199999809265,	0.0,	1.0211284580961491e-11,	6.059910333484953e-13,	8.704562228171803e-14,	1.0024583185615765e-13,	3.2195160210572787e-13,	1.3428877753399735e-13,	4.9742e-12
1652,	0.6122000000476837,	0.0026672000007629394,	0.0,	1.0031668897534319e-11,	6.129337706408873e-13,	8.561941812501255e-14,	9.203365362688249e-14,	3.2492016269500125e-13,	1.3813933979276523e-13,	4.9566970326585514e-12
1654,	0.6222000000476837,	0.0027687999920845033,	0.0,	1.0118825652019773e-11,	5.889271137643469e-13,	8.912252391137329e-14,	9.936393308871941e-14,	3.2125085183505834e-13,	1.3461808605093844e-13,	4.986962527437244e-12
1656,	0.6322000000476837,	0.002693799998521805,	0.0,	1.0071323467725552e-11,	6.150753162761367e-13,	8.787059220263041e-14,	9.186232614793614e-14,	3.251708584409587e-13,	1.3680429087397577e-13,	4.99487012184742e-12
1658,	0.6422000000476837,	0.002907799999713898,	0.0,	1.0147110000133515e-11,	5.998429700493812e-13,	8.877886299490928e-14,	9.477903300309181e-14,	3.2583163000822067e-13,	1.350105700135231e-13,	4.980260899949074e-12
1660,	0.6522000000476837,	0.0029683999979496,	0.0,	1.0156663157693003e-11,	6.066831580078521e-13,	8.963171583541864e-14,	9.793476836187968e-14,	3.293448421304079e-13,	1.3252863156187202e-13,	4.9742e-12
1662,	0.6622000000476838,	0.0030215999982357027,	0.0,	1.0074391389736092e-11,	5.957663365402341e-13,	8.748737665295931e-14,	9.898270698381583e-14,	3.303e-13,	1.4019507121071912e-13,	4.9509e-12
1664,	0.6722000000476838,	0.003052599999189377,	0.0,	1.0192451229709283e-11,	6.080516032898857e-13,	8.464092981431699e-14,	9.798120607531265e-14,	3.2235118776796347e-13,	1.362189646018664e-13,	4.970306914599383e-12
1666,	0.6822000000476838,	0.0030854000029563906,	0.0,	1.0065e-11,	6.029739895429169e-13,	8.62909768197005e-14,	9.535723297888445e-14,	3.1654e-13,	1.3533700981034386e-13,	4.982322039594142e-12
1668,	0.6922000000476837,	0.003158200000524521,	0.0,	1.0191924269692624e-11,	6.111282337511368e-13,	8.752807170867194e-14,	9.658218884812111e-14,	3.228055921889442e-13,	1.384464664467506e-13,	5.0009e-12
1670,	0.7022000000476837,	0.0032760000000000003,	0.0,	1.0129827653894994e-11,	6.019118877311879e-13,	8.5e-14,	9.243190315974707e-14,	3.177689470511512e-13,	1.3455e-13,	5.0119061902708e-12
1672,	0.7122000000476837,	0.0032228000011444093,	0.0,	1.0150261256625722e-11,	6.116076470641582e-13,	8.702288301930022e-14,	9.739114909918833e-14,	3.228278981506452e-13,	1.349997296204634e-13,	4.965732731264811e-12
1674,	0.7222000000476837,	0.0032150000059604647,	0.0,	1.0160811637837844e-11,	5.936035058571423e-13,	8.674228904958652e-14,	9.374361386817458e-14,	3.2082931511748326e-13,	1.3396933779591799e-13,	4.968612017109759e-12
1676,	0.7322000000476837,	0.003442399997472763,	0.0,	1.0098303466101583e-11,	6.027319562028412e-13,	8.58401852342645e-14,	9.557860457472384e-14,	3.2081977590107425e-13,	1.396723216534112e-13,	5.002819556347155e-12
1678,	0.7422000000476837,	0.0034727999987602238,	0.0,	1.0121e-11,	6.017492824037637e-13,	8.696904914842368e-14,	9.97862857576314e-14,	3.148194716178822e-13,	1.3554576738400015e-13,	4.9742e-12
1680,	0.7522000000476837,	0.003475400002002716,	0.0,	1.0189625852363959e-11,	6.025137997116733e-13,	8.831416096524093e-14,	9.686053982077592e-14,	3.279115163494008e-13,	1.3841e-13,	5.0009e-12
1682,	0.7622000000476837,	0.0035672000021934507,	0.0,	1.0130082238181338e-11,	6.174058054456248e-13,	8.63136299715108e-14,	9.494773981008813e-14,	3.299414009425399e-13,	1.3237049756135345e-13,	4.990261624925267e-12
1684,	0.7722000000476837,	0.003591000000476837,	0.0,	1.013338461057356e-11,	6.037717942715583e-13,	8.558929505335498e-14,	9.691211525987157e-14,	3.1601128084393597e-13,	1.3974846195083778e-13,	4.954998720228242e-12
1686,	0.7822000000476838,	0.0036504000082015994,	0.0,	1.0134354692582148e-11,	5.950499017538579e-13,	8.7114e-14,	9.3526e-14,	3.164791990281695e-13,	1.3656938037203334e-13,	4.984366336679077e-12
1688,	0.7922000000476838,	0.0037870000023841857,	0.0,	1.0174569804690189e-11,	6.048781887834399e-13,	8.783500004183572e-14,	9.215550583000933e-14,	3.1815701940547397e-13,	1.3929211287680822e-13,	5.008446410855513e-12
1690,	0.8022000000476838,	0.0037562000029087066,	0.0,	1.0084654118845501e-11,	6.065362559107446e-13,	9.014863985495998e-14,	9.601099902910502e-14,	3.1133842336162987e-13,	1.3587937964103808e-13,	4.955528587096774e-12
1692,	0.8122000000476838,	0.0038999999992847443,	0.0,	1.0164727541935075e-11,	5.972206120320182e-13,	8.425398025715314e-14,	9.289805922901127e-14,	3.2149083908746643e-13,	1.3798532082949894e-13,	4.998942250737262e-12
1694,	0.8222000000476837,	0.003922000000715255,	0.0,	1.0107e-11,	6.200275414318832e-13,	8.377440558991609e-14,	9.3526e-14,	3.30045642381495e-13,	1.3889208508345648e-13,	4.945965366641781e-12
1696,	0.8322000000476837,	0.003969400001525879,	0.0,	1.0151759825582562e-11,	5.992293418917612e-13,	8.347602137097289e-14,	9.465022909308774e-14,	3.1993e-13,	1.3884521522009342e-13,	4.996040096708957e-12
1698,	0.8422000000476837,	0.004139199997901916,	0.0,	1.0088439303525912e-11,	6.082871265077681e-13,	8.767005562025311e-14,	9.25396769225881e-14,	3.2595e-13,	1.3816095740003718e-13,	4.9531668345874035e-12
1700,	0.8522000000476837,	0.004160200003147126,	0.0,	1.0087822651205746e-11,	5.955449057729238e-13,	8.375790602528766e-14,	9.090692168893931e-14,	3.29403433398666e-13,	1.3455e-13,	4.9942e-12
1702,	0.8622000000476837,	0.0043181999986171725,	0.0,	1.0146217945582925e-11,	5.955417585335074e-13,	8.237631526271893e-14,	1.0148994491482868e-13,	3.2220717027496737e-13,	1.3310098008156883e-13,	4.9476e-12
1704,	0.8722000000476837,	0.0043559999957084655,	0.0,	1.0177e-11,	5.920871622950723e-13,	8.434903009928227e-14,	9.54230654404806e-14,	3.1056920468607637e-13,	1.3624215928192286e-13,	4.9767443819399134e-12
1706,	0.8822000000476837,	0.004504999996900558,	0.0,	1.0135e-11,	5.862890525289827e-13,	9.058914738765065e-14,	9.769564213844844e-14,	3.0794905256320545e-13,	1.3617094740257178e-13,	4.947912631555171e-12
1708,	0.8922000000476837,	0.0046535999977588656,	0.0,	1.0121583928551072e-11,	6.141199974775654e-13,	8.476287677567868e-14,	9.343636696741038e-14,	3.2360145282768545e-13,	1.3420078316498105e-13,	4.976439783085185e-12
1710,	0.9022000000476837,	0.004664600002765655,	0.0,	1.0061900895871468e-11,	6.191347729486816e-13,	8.399347755452721e-14,	9.162010850264074e-14,	3.2238423404636156e-13,	1.3151306340883654e-13,	4.975402704654532e-12
1712,	0.9122000000476838,	0.004751800006866456,	0.0,	1.0134557894770465e-11,	5.995526315506085e-13,	9.265369476234226e-14,	9.7317e-14,	3.096959999767285e-13,	1.2975389471981477e-13,	4.974619999968059e-12
1714,	0.9222000000476838,	0.004954399998903274,	0.0,	1.013349433530921e-11,	5.878462273496715e-13,	8.509516159337395e-14,	9.946962161394991e-14,	3.2145121641165624e-13,	1.3361827349401546e-13,	5.0009e-12
1716,	0.9322000000476838,	0.0050148000061512,	0.0,	1.0173923712121342e-11,	6.211927783670195e-13,	8.410135253787229e-14,	9.574005375841529e-14,	3.155647511363689e-13,	1.3419213648990143e-13,	5.027240795454573e-12
1718,	0.9422000000476837,	0.005197799998760223,	0.0,	1.0068747817464355e-11,	6.053693113658353e-13,	8.9771e-14,	1.0063043067547142e-13,	3.138012705858575e-13,	1.3646138701088354e-13,	4.984862366430113e-12
1720,	0.9522000000476837,	0.005366600001096725,	0.0,	1.0054366730571452e-11,	5.988673750183651e-13,	8.694454122790358e-14,	9.497401417682872e-14,	3.2065292596959086e-13,	1.3134649294598672e-13,	4.99073847416873e-12
1722,	0.9622000000476837,	0.005345600005626679,	0.0,	1.0003758888964346e-11,	5.853651875042445e-13,	8.705588005432937e-14,	9.346700111375212e-14,	3.1728929684210523e-13,	1.3583443572156196e-13,	4.992002648556876e-12
1724,	0.9722000000476837,	0.005574200001239777,	0.0,	1.001e-11,	5.955232323238889e-13,	8.380232985773122e-14,	9.3526e-14,	3.1357471288674237e-13,	1.3838429421961575e-13,	4.951096591125676e-12
1726,	0.9822000000476837,	0.005634800002336502,	0.0,	1.0135e-11,	5.950663729913292e-13,	8.596000691127269e-14,	9.741417686575098e-14,	3.17097073507226e-13,	1.3503220350867134e-13,	4.9875e-12
1728,	0.9922000000476837,	0.005886000000476837,	0.0,	1.0180895670629943e-11,	6.182321754656936e-13,	8.810607953565394e-14,	9.280765272393204e-14,	3.159201743876271e-13,	1.3560226164881983e-13,	5.0009e-12
1730,	1.0022000000476836,	0.005927800003051758,	0.0,	1.019391500411255e-11,	6.069612812710922e-13,	8.65728808029993e-14,	9.758201729047172e-14,	3.133e-13,	1.4004209196262908e-13,	5.0160038222804565e-12
1732,	1.0122000000476836,	0.00590720001244545,	0.0,	1.0208695999145508e-11,	5.948692803955077e-13,	8.541843990325928e-14,	9.259376796722412e-14,	3.11598479309082e-13,	1.4315384071350098e-13,	5.0123032020568845e-12
1734,	1.0222000000476836,	0.006296199998855591,	0.0,	1.014291836399912e-11,	6.027675814231851e-13,	8.680340740079968e-14,	9.444343378740987e-14,	3.1105515997561595e-13,	1.340739354356028e-13,	4.995155384726244e-12
1736,	1.0322000000476836,	0.006447599998474121,	0.0,	1.0112484977597491e-11,	6.046768818979841e-13,	8.365167180126687e-14,	9.694865224520804e-14,	3.15497876105941e-13,	1.4067878946658017e-13,	5.039583469898457e-12
1738,	1.0422000000476837,	0.006402000000715256,	0.0,	1.0101209716691593e-11,	5.966582518732641e-13,	8.814468372154283e-14,	9.625828412296566e-14,	3.1661866152500397e-13,	1.3786619535787442e-13,	5.014026022300702e-12
1740,	1.0522000000476837,	0.006732200000047684,	0.0,	1.0114661410428888e-11,	5.96281840232336e-13,	8.5e-14,	9.870324776312458e-14,	3.1690769835967555e-13,	1.3918926232683853e-13,	5.0388696858764926e-12
1742,	1.0622000000476837,	0.006947199997425079,	0.0,	1.010281184893278e-11,	6.074233870466711e-13,	8.741806306990285e-14,	9.413364672555733e-14,	3.179999625662632e-13,	1.37993744304476e-13,	5.021055029275246e-12
1744,	1.0722000000476837,	0.007137199997663498,	0.0,	1.0104619035394152e-11,	6.078464910834004e-13,	9.116071240881763e-14,	9.527813162651279e-14,	3.241223407860954e-13,	1.3119561659003985e-13,	5.011567254796697e-12
1746,	1.0822000000476837,	0.00737940000128746,	0.0,	1.0080122246868367e-11,	6.079537280140662e-13,	8.81551487930357e-14,	9.451988658990926e-14,	3.2761026037318006e-13,	1.329700098186418e-13,	4.986962924712996e-12
1748,	1.0922000000476837,	0.007568,	0.0,	1.0170165353839208e-11,	5.955344875514295e-13,	8.7583299436126e-14,	9.892425204503764e-14,	3.1139118096509305e-13,	1.4025692954426148e-13,	5.0009e-12
1750,	1.1022000000476837,	0.008042400001764297,	0.0,	1.0085408162395251e-11,	6.097020603071545e-13,	8.822289510973163e-14,	9.647903106438716e-14,	3.149124682137537e-13,	1.375402235550595e-13,	5.0444694842304304e-12
1752,	1.1122000000476837,	0.008403600003004073,	0.0,	1.0038639048357122e-11,	6.002850870157329e-13,	8.74843072674878e-14,	9.566511252229002e-14,	3.1613260347461005e-13,	1.354840826292069e-13,	5.020129590615994e-12
1754,	1.1222000000476837,	0.008834799998283386,	0.0,	1.012930621795609e-11,	6.100106714688044e-13,	8.694035958082138e-14,	9.168024352733531e-14,	3.1804698525774754e-13,	1.3708607628298846e-13,	5.0009e-12
1756,	1.1322000000476837,	0.009368599996089936,	0.0,	1.0077396855134238e-11,	6.017830976056938e-13,	8.897224649727102e-14,	9.598241591920598e-14,	3.140359336805662e-13,	1.4555368176650985e-13,	5.017718355876794e-12
1758,	1.1422000000476837,	0.010178000001907347,	0.0,	1.0136102357832953e-11,	6.016968508027736e-13,	8.654790272451884e-14,	9.456940174374086e-14,	3.181067327128349e-13,	1.3901e-13,	5.013787302357223e-12
1760,	1.1522000000476837,	0.011146000006198883,	0.0,	1.0070711824807522e-11,	6.039596322575931e-13,	8.659617371073711e-14,	9.726669641864743e-14,	3.0932214913201806e-13,	1.3862812631667374e-13,	5.04774949481731e-12
1762,	1.1622000000476838,	0.012554000010490418,	0.0,	1.0135e-11,	6.178062318764248e-13,	8.844122712874417e-14,	9.456989828978158e-14,	3.2256049192292355e-13,	1.4595049275056996e-13,	5.0483e-12
1764,	1.1722000000476838,	0.015348000020980834,	0.0,	1.0122315998077394e-11,	6.087880606651306e-13,	8.655940431594849e-14,	1.0091723979949951e-13,	3.3336690073013305e-13,	1.3526224060058593e-13,	5.019352202796936e-12
1766,	1.1822000000476838,	0.02084600003957748,	0.0,	1.0135857145769935e-11,	6.07115510477676e-13,	8.81030614183985e-14,	9.468546919140174e-14,	3.5006204119707e-13,	1.4141367394063584e-13,	5.013475512669552e-12
1768,	1.1922000000476838,	0.03197400007247925,	0.0,	1.01345918209224e-11,	6.175571989270469e-13,	8.975950930376912e-14,	9.79289912920456e-14,	3.8073248597813823e-13,	1.4038221650723053e-13,	5.05672652389202e-12
1770,	1.2022000000476838,	0.05350600013971329,	0.0,	1.0110364068652517e-11,	6.04392893677116e-13,	8.797719973250824e-14,	1.0723e-13,	4.728369477675804e-13,	1.3697278653689597e-13,	5.006221361171056e-12
1772,	1.2122000000476838,	0.09191800023794174,	0.0,	9.924815946749942e-12,	6.153806215009063e-13,	8.712064459321599e-14,	1.1125409169592063e-13,	6.712048924000084e-13,	1.3742531625910376e-13,	5.0483e-12
1774,	1.2222000000476838,	0.15310000035762789,	0.0,	9.949872587726565e-12,	6.045950434887982e-13,	8.582066781574068e-14,	1.2746437423930226e-13,	1.0484341232464128e-12,	1.490177844612725e-13,	4.997442564850893e-12
1776,	1.2322000000476838,	0.241800000500679,	0.0,	9.67415920680684e-12,	5.98967072708435e-13,	8.727362889574601e-14,	1.6443051935175363e-13,	1.793147403083637e-12,	1.4458260623022185e-13,	5.0326656279436475e-12
1778,	1.2422000000476838,	0.35984000065326693,	0.0,	9.572012076689348e-12,	6.122258849330286e-13,	9.173534765382471e-14,	2.2504940248491937e-13,	3.1382315187945857e-12,	1.471435350861296e-13,	5.045561201224808e-12
