ixdat version = 0.2.1dev
name = 02-RuO2 rgo 450oxo-50Ag.txt AND timescan-sem190-LOW.txt
technique = EC-MS
tstamp = 1577206441.2
backend_name = BackendBase(none, address=none)
id = 12
timecol 'projected time / [s]' for: 'Ewe/V' and 'I/mA' and 'selector' and 'M4' and 'M28' and 'M44' and 'M32' and 'M18'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V", "<Ewe>/V"], "raw_current": ["I/mA", "<I>/mA"], "cycle": ["cycle number"], "time/s": ["projected time / [s]"]}
time_step = 2
N_header_lines = 12

projected time / [s],	Ewe/V,	I/mA,	selector,	M4,	M28,	M44,	M32,	M18
1454,	1.25970499999851,	0.257,	0.0,	7.17480195134125e-11,	1.2919450850483453e-12,	6.513331821058374e-13,	2.933634667177398e-11,	1.8402104178709475e-11
1456,	1.25997,	0.257,	0.0,	7.057953294637269e-11,	1.3343922505508155e-12,	6.81513866127833e-13,	3.1831209720771874e-11,	1.8692868890522963e-11
1458,	1.2601250000044704,	0.257,	0.0,	6.850848096127131e-11,	1.3980569135541454e-12,	6.812216934648696e-13,	3.801815229597352e-11,	1.878314929806267e-11
1460,	1.26001,	0.257,	0.0,	7.0393e-11,	1.3458967465396356e-12,	6.849131596839601e-13,	3.55635162404709e-11,	1.8740225057721773e-11
1462,	1.2600249999687074,	0.257,	0.0,	6.967489329057848e-11,	1.3771702890928847e-12,	6.814296108060537e-13,	3.640533775989356e-11,	1.8822368941796713e-11
1464,	1.25977,	0.257,	0.0,	7.104277801094515e-11,	1.3705822482585924e-12,	6.734585792700489e-13,	3.245984617372341e-11,	1.878348815443126e-11
1466,	1.2596500000029802,	0.257,	0.0,	6.88559632400998e-11,	1.3528556194367544e-12,	6.681324801427555e-13,	3.6715323502184696e-11,	1.875600774560179e-11
1468,	1.26008,	0.257,	0.0,	6.856829057231215e-11,	1.4047460920013905e-12,	6.837161720269045e-13,	4.089431665048144e-11,	1.8813198393899542e-11
1470,	1.2600199999910593,	0.257,	0.0,	7.017037871970625e-11,	1.3961408270444746e-12,	6.9753e-13,	3.7583059026236395e-11,	1.8741020704327084e-11
1472,	1.25992,	0.257,	0.0,	7.098825365994874e-11,	1.3326970429506475e-12,	6.678247897750675e-13,	3.394103260026878e-11,	1.8506627839899455e-11
1474,	1.2600650000074505,	0.257,	0.0,	7.095894681503166e-11,	1.3664e-12,	6.923303530216728e-13,	3.261042589168885e-11,	1.8515071016276652e-11
1476,	1.26022,	0.257,	0.0,	7.143750582797219e-11,	1.3576651158213164e-12,	6.798782852179763e-13,	3.030953487761755e-11,	1.8541877899633614e-11
1478,	1.2602049999985099,	0.257,	0.0,	7.112660265033583e-11,	1.3460476985035152e-12,	6.588765019955309e-13,	3.129727051112432e-11,	1.851217561043175e-11
1480,	1.2602,	0.257,	0.0,	6.93842091693478e-11,	1.3950372200582278e-12,	6.8051e-13,	3.6143102836780946e-11,	1.868695553693605e-11
1482,	1.26024,	0.257,	0.0,	6.98752588387936e-11,	1.392011809040804e-12,	6.5608800155019e-13,	3.608964082547268e-11,	1.8573548232241277e-11
1484,	1.26039,	0.257,	0.0,	6.946042781549603e-11,	1.3363002001399003e-12,	6.643661368061556e-13,	3.719365722256512e-11,	1.881800395835905e-11
1486,	1.2606100000238418,	0.257,	0.0,	6.875366242612672e-11,	1.410980748323656e-12,	6.803813233549001e-13,	4.1031499463617045e-11,	1.9006245800843997e-11
1488,	1.26063,	0.257,	0.0,	6.7819e-11,	1.3807127042837669e-12,	7.137833828004937e-13,	4.21721752191116e-11,	1.887105905107062e-11
1490,	1.2607149999895693,	0.257,	0.0,	6.915224856290489e-11,	1.4211268257127165e-12,	6.892984412784879e-13,	4.0830439756747196e-11,	1.884842012647942e-11
1492,	1.26026,	0.257,	0.0,	6.979739943252196e-11,	1.4119748304540055e-12,	6.887037217170404e-13,	3.7861047572972555e-11,	1.8836e-11
1494,	1.2599749999776482,	0.257,	0.0,	7.109861913901012e-11,	1.376e-12,	6.9951708137351e-13,	3.227164784232342e-11,	1.8707e-11
1496,	1.25978,	0.257,	0.0,	7.099660928408501e-11,	1.376e-12,	7.009465117455773e-13,	3.159632041397869e-11,	1.8631e-11
1498,	1.2598950000074505,	0.257,	0.0,	7.189948172132093e-11,	1.3242556757036643e-12,	6.818521709270552e-13,	2.8714947634054554e-11,	1.8436565649367003e-11
1500,	1.25998,	0.257,	0.0,	7.19707224507458e-11,	1.3248769678038716e-12,	6.816426581863809e-13,	2.7424006919066517e-11,	1.8511796249741575e-11
1502,	1.2600750000074505,	0.257,	0.0,	7.153596645563251e-11,	1.3074e-12,	6.881192288028471e-13,	2.8915562108748975e-11,	1.844034714711227e-11
1504,	1.26,	0.257,	0.0,	7.152230376060638e-11,	1.3606582225162795e-12,	6.758974692806815e-13,	2.864382277907395e-11,	1.8538430389432506e-11
1506,	1.2602050000193716,	0.257,	0.0,	7.082643877052215e-11,	1.3116515811451848e-12,	7.251256585536177e-13,	3.031441253954538e-11,	1.85455414492038e-11
1508,	1.26043,	0.257,	0.0,	7.014121495599366e-11,	1.3562132155144198e-12,	6.943199016934774e-13,	3.3089836342094476e-11,	1.868579684078905e-11
1510,	1.260670000023842,	0.257,	0.0,	7.146784994692657e-11,	1.3474875615169352e-12,	6.97756653285728e-13,	2.99671283219145e-11,	1.8728952619897712e-11
1512,	1.26077,	0.257,	0.0,	7.107704534749864e-11,	1.3734840241672747e-12,	7.248796848924436e-13,	2.991883134447396e-11,	1.8528e-11
1514,	1.2609250000193717,	0.257,	0.0,	6.939790266498207e-11,	1.3561722075312001e-12,	6.915960647010998e-13,	3.6043290987662245e-11,	1.8924593814926484e-11
1516,	1.26122,	0.257,	0.0,	6.859067439155315e-11,	1.416434106638272e-12,	6.855425569264882e-13,	3.844332559620249e-11,	1.855032554722502e-11
1518,	1.261304999974668,	0.257,	0.0,	6.890140273416923e-11,	1.4136225476867065e-12,	7.348918792092052e-13,	3.8967087276258596e-11,	1.8700070151687265e-11
1520,	1.26079,	0.257,	0.0,	6.9718e-11,	1.4614777973684068e-12,	7.049931956939555e-13,	3.5978086153745063e-11,	1.8744630624168388e-11
1522,	1.260229999973178,	0.257,	0.0,	7.080735039504503e-11,	1.3857015746185596e-12,	6.838239763148984e-13,	3.290626377448043e-11,	1.867464566893657e-11
1524,	1.25967,	0.257,	0.0,	7.101278793982822e-11,	1.3348316544416396e-12,	6.914830285956534e-13,	3.158131165166244e-11,	1.8525090725093486e-11
1526,	1.2594649999925493,	0.257,	0.0,	6.929968783759295e-11,	1.4117502484919377e-12,	6.855954882308776e-13,	3.598197479400211e-11,	1.8732951653984744e-11
1528,	1.25942,	0.257,	0.0,	6.843552862057679e-11,	1.4251e-12,	6.959009672552988e-13,	4.133557213173497e-11,	1.893328008165484e-11
1530,	1.2594599999970197,	0.257,	0.0,	6.8573e-11,	1.4276542408050742e-12,	7.000944577682943e-13,	4.1863166651971245e-11,	1.891933234580093e-11
1532,	1.25959,	0.257,	0.0,	6.88420602266977e-11,	1.440159229835037e-12,	6.943199110413926e-13,	3.9505e-11,	1.8888180649731806e-11
1534,	1.259344999986589,	0.257,	0.0,	6.998301972243749e-11,	1.376e-12,	6.845990334782968e-13,	3.655982643878802e-11,	1.888290532477597e-11
1536,	1.25916,	0.257,	0.0,	7.000289474129313e-11,	1.3600004955189008e-12,	6.860866922500815e-13,	3.4448563148558916e-11,	1.8561748490115062e-11
1538,	1.2588750000074505,	0.257,	0.0,	7.085860495397807e-11,	1.3993022749126456e-12,	6.9611e-13,	3.254699690376371e-11,	1.8593187175102295e-11
1540,	1.25904,	0.257,	0.0,	7.141165463825847e-11,	1.335128309906794e-12,	6.831238154750406e-13,	3.0935367465488555e-11,	1.8739056227524082e-11
1542,	1.2591950000044703,	0.257,	0.0,	7.178364693435849e-11,	1.3275501985763075e-12,	6.76850434843435e-13,	2.904689346288818e-11,	1.87607001884541e-11
1544,	1.25937,	0.257,	0.0,	7.184629022530909e-11,	1.3169151040639424e-12,	6.850421715672314e-13,	2.868670878147631e-11,	1.855928627928159e-11
1546,	1.2591900000029803,	0.257,	0.0,	7.195003155754587e-11,	1.3174802760812072e-12,	6.629581260886372e-13,	2.77525838269429e-11,	1.8501865877549716e-11
1548,	1.25923,	0.257,	0.0,	7.2053e-11,	1.2820564120964284e-12,	6.610018537633458e-13,	2.765239643180946e-11,	1.8579906306430437e-11
1550,	1.2595000000357628,	0.257,	0.0,	7.2053e-11,	1.3077822291077779e-12,	6.650890756514146e-13,	2.7039759084265552e-11,	1.840672653412822e-11
1552,	1.25975,	0.257,	0.0,	7.162195451330629e-11,	1.2901491147005048e-12,	6.668911799792337e-13,	2.764507714604949e-11,	1.8460151911675083e-11
1554,	1.2596000000089407,	0.257,	0.0,	7.170738367303273e-11,	1.3282848079190693e-12,	6.564621311019803e-13,	2.906422085221695e-11,	1.8694221904879467e-11
1556,	1.25979,	0.257,	0.0,	7.15994402790886e-11,	1.3200717667687339e-12,	6.663350536806603e-13,	2.9017199417957415e-11,	1.855772063391569e-11
1558,	1.2597100000089407,	0.257,	0.0,	7.043267039003152e-11,	1.3132875999706135e-12,	6.596848827521264e-13,	3.1792942338285444e-11,	1.8631e-11
1560,	1.25993,	0.257,	0.0,	6.917402074853094e-11,	1.3369227825660047e-12,	6.628065690859021e-13,	3.6814773192909326e-11,	1.8604316581331306e-11
1562,	1.2600600000149011,	0.257,	0.0,	6.914922545736292e-11,	1.3720240046080365e-12,	6.679346255205705e-13,	3.837114481162612e-11,	1.8769821183714872e-11
1564,	1.26025,	0.257,	0.0,	6.973176744117277e-11,	1.4088612406267082e-12,	6.891910078128285e-13,	3.764490699642973e-11,	1.8847085272062843e-11
1566,	1.2603350000014901,	0.257,	0.0,	7.041676332516268e-11,	1.3921064038419714e-12,	6.717959156506251e-13,	3.493229085180548e-11,	1.8746127200521983e-11
1568,	1.26041,	0.257,	0.0,	7.04141332719831e-11,	1.4026712718560168e-12,	6.724454585144616e-13,	3.4094889400140744e-11,	1.8770595253281493e-11
1570,	1.2604350000074505,	0.257,	0.0,	7.080357593020872e-11,	1.3473e-12,	6.727667650946714e-13,	3.289178500356452e-11,	1.8796779089184543e-11
1572,	1.26054,	0.257,	0.0,	6.9637810657076e-11,	1.3420865903883918e-12,	6.655863419416396e-13,	3.4326007911076916e-11,	1.858530277868171e-11
1574,	1.2607000000119208,	0.257,	0.0,	7.003699902702604e-11,	1.3509683131987662e-12,	6.760151722133322e-13,	3.5623e-11,	1.861199802416148e-11
1576,	1.26106,	0.257,	0.0,	6.978070223476232e-11,	1.3578414212002045e-12,	6.841381650448798e-13,	3.5416477306622936e-11,	1.861711438399727e-11
1578,	1.2611000000059605,	0.257,	0.0,	6.961658290171887e-11,	1.3597712999738539e-12,	6.691870414885973e-13,	3.568328485449412e-11,	1.8568026602953566e-11
1580,	1.26122,	0.257,	0.0,	6.887868610582207e-11,	1.3967109561220382e-12,	7.028717961768298e-13,	3.8979823300532144e-11,	1.8834588349733928e-11
1582,	1.2614250000312925,	0.257,	0.0,	6.830629861404256e-11,	1.4792515015952306e-12,	7.093473944071965e-13,	4.036422044499231e-11,	1.8939e-11
1584,	1.26158,	0.257,	0.0,	6.847946060799284e-11,	1.4653608386031407e-12,	6.975272208040938e-13,	4.2134431600631985e-11,	1.8707225445262315e-11
1586,	1.261334999962747,	0.257,	0.0,	6.836809221218601e-11,	1.4918121335819677e-12,	7.145561744381077e-13,	4.282180678539138e-11,	1.8834535920413582e-11
1588,	1.26074,	0.257,	0.0,	6.96743288447585e-11,	1.4070011770277083e-12,	7.022304517727927e-13,	3.8719149344865036e-11,	1.8761911410349432e-11
1590,	1.2600549999567867,	0.257,	0.0,	7.120269919316252e-11,	1.4309318535865648e-12,	6.777593203096619e-13,	3.2959400444154453e-11,	1.8643825447299274e-11
1592,	1.25975,	0.257,	0.0,	7.182323670875124e-11,	1.3685365895889608e-12,	6.636014389949363e-13,	3.003468630884754e-11,	1.8727316571926235e-11
1594,	1.2597150000074506,	0.257,	0.0,	7.143660630781387e-11,	1.3262616126153462e-12,	6.818149615514854e-13,	2.992750985177921e-11,	1.8531511802071286e-11
1596,	1.25985,	0.257,	0.0,	7.198223302963126e-11,	1.3568e-12,	6.842416991722245e-13,	2.824394170873906e-11,	1.843610191075136e-11
1598,	1.2600550000163913,	0.257,	0.0,	7.095345897811868e-11,	1.347105632115194e-12,	6.692705222237652e-13,	3.059564589098646e-11,	1.8503e-11
1600,	1.26028,	0.257,	0.0,	7.1550226347458e-11,	1.3091883856833402e-12,	6.625176768198717e-13,	2.939295277411506e-11,	1.860808857625393e-11
1602,	1.2606000000298023,	0.257,	0.0,	7.193049212172512e-11,	1.3355434919851164e-12,	6.630558972449022e-13,	2.8003825424021724e-11,	1.8427e-11
1604,	1.26078,	0.257,	0.0,	7.174933334877995e-11,	1.3124612237568697e-12,	6.467682984004176e-13,	2.8987394577170807e-11,	1.835348298921741e-11
1606,	1.2609950000074506,	0.257,	0.0,	7.117e-11,	1.3304374618711863e-12,	6.611845177410024e-13,	2.964580913397186e-11,	1.83632091376026e-11
1608,	1.26111,	0.257,	0.0,	6.95927680803118e-11,	1.3680333304491111e-12,	6.564970281286915e-13,	3.441842929078228e-11,	1.866489939958016e-11
1610,	1.2612050000074506,	0.257,	0.0,	7.067212249851597e-11,	1.3525904772033334e-12,	6.843310881945014e-13,	3.279124470926135e-11,	1.864108162397143e-11
1612,	1.26142,	0.257,	0.0,	6.907518508156802e-11,	1.347927950095426e-12,	6.629477963365672e-13,	3.6249521542502455e-11,	1.8637584638475548e-11
1614,	1.2612250000044702,	0.257,	0.0,	6.946298322370154e-11,	1.378819130482217e-12,	6.816808284834508e-13,	3.7982882653377924e-11,	1.876723569723566e-11
1616,	1.26135,	0.257,	0.0,	6.9622e-11,	1.4053e-12,	6.62504254201745e-13,	3.7259327706215595e-11,	1.882410364217914e-11
1618,	1.2612899999940395,	0.257,	0.0,	7.067201374520611e-11,	1.3624974434770813e-12,	6.683510248502081e-13,	3.453407669568756e-11,	1.8576458652329636e-11
1620,	1.26109,	0.257,	0.0,	7.092872789149556e-11,	1.3544341192055347e-12,	6.624587298566855e-13,	3.251027105207965e-11,	1.8784392476506127e-11
1622,	1.2612350000461936,	0.257,	0.0,	7.142680950520496e-11,	1.3497683122177164e-12,	6.604689441328554e-13,	3.0143002996118934e-11,	1.8464345506880716e-11
1624,	1.26161,	0.257,	0.0,	7.070417520385844e-11,	1.2920283470764274e-12,	6.5455549205158e-13,	3.0134771632789406e-11,	1.871098621724766e-11
1626,	1.2618150000104307,	0.257,	0.0,	6.949752705107485e-11,	1.3203791584635616e-12,	6.636722548475064e-13,	3.53715901741913e-11,	1.8644808614603977e-11
1628,	1.26233,	0.257,	0.0,	6.956948992907454e-11,	1.3392047596594855e-12,	6.518838776706529e-13,	3.588006115193009e-11,	1.856440817652891e-11
1630,	1.2624000000089406,	0.257,	0.0,	7.07923682607154e-11,	1.3054755892705073e-12,	6.660790202193498e-13,	3.2901334359284114e-11,	1.846378150721369e-11
1632,	1.2624,	0.257,	0.0,	7.202004338277893e-11,	1.2760131145744768e-12,	6.533498254982807e-13,	2.970377211461774e-11,	1.858819627023031e-11
1634,	1.262159999973178,	0.257,	0.0,	7.168343038930717e-11,	1.2863721636780009e-12,	6.613232791191928e-13,	2.8445585397862472e-11,	1.8528e-11
1636,	1.26187,	0.257,	0.0,	7.090808463601158e-11,	1.313005118091112e-12,	6.621905117879914e-13,	3.0597281512962955e-11,	1.8528e-11
1638,	1.2619800000029802,	0.257,	0.0,	6.981741123116164e-11,	1.3419092703920788e-12,	6.673175145026221e-13,	3.430587377640004e-11,	1.8752515777949996e-11
1640,	1.26204,	0.257,	0.0,	7.062101979462582e-11,	1.3086796684734386e-12,	6.698836999268034e-13,	3.2812230920982954e-11,	1.867146497129798e-11
1642,	1.261959999988079,	0.257,	0.0,	7.09360551568224e-11,	1.291452163988799e-12,	6.670950969549302e-13,	3.162441924427414e-11,	1.8558618130652908e-11
1644,	1.26189,	0.257,	0.0,	7.06637118981694e-11,	1.331419128177974e-12,	6.635128499509995e-13,	3.1906335548071204e-11,	1.876188754401574e-11
1646,	1.2619450000044703,	0.257,	0.0,	6.97731085804798e-11,	1.3327232975195524e-12,	6.495946590896788e-13,	3.386130797372453e-11,	1.8467078967621675e-11
1648,	1.26205,	0.257,	0.0,	7.0489e-11,	1.3623027976989747e-12,	6.537808606338501e-13,	3.4345061969757084e-11,	1.863395000076294e-11
1650,	1.2625050000879168,	0.257,	0.0,	7.038099030446516e-11,	1.3458656312432972e-12,	6.648599416962395e-13,	3.411092036171108e-11,	1.879453301159941e-11
1652,	1.26299,	0.257,	0.0,	6.832370906186103e-11,	1.3941431018590928e-12,	6.751568104577064e-13,	3.849136906838417e-11,	1.870858600282669e-11
1654,	1.2630150000074505,	0.257,	0.0,	6.897411247009188e-11,	1.4845155791737832e-12,	6.921907108118835e-13,	3.8673581878211834e-11,	1.888960947081418e-11
1656,	1.26302,	0.257,	0.0,	6.9334e-11,	1.4754994059992594e-12,	6.875560943587211e-13,	3.865969225527713e-11,	1.883638462412048e-11
1658,	1.2630450000938773,	0.257,	0.0,	7.036897928650297e-11,	1.4951722878356672e-12,	6.751234221227061e-13,	3.58259595739408e-11,	1.8837769231022444e-11
1660,	1.26293,	0.257,	0.0,	6.90317692863315e-11,	1.4324435878698103e-12,	6.735717949224376e-13,	3.728094861774854e-11,	1.881e-11
1662,	1.2625649999895692,	0.257,	0.0,	7.046638400924489e-11,	1.4144468903203942e-12,	6.938963771438255e-13,	3.4361152018320336e-11,	1.8829995064523647e-11
1664,	1.26253,	0.257,	0.0,	7.106386774098375e-11,	1.3729290585212551e-12,	6.804766349890048e-13,	3.3111707435530825e-11,	1.8783721458749164e-11
1666,	1.26251499999851,	0.257,	0.0,	7.0489e-11,	1.3788441786126764e-12,	6.652454626990113e-13,	3.336325047613181e-11,	1.8524646944621048e-11
1668,	1.26244,	0.257,	0.0,	7.016024247739323e-11,	1.3745763528938468e-12,	6.689551100834321e-13,	3.387387975582883e-11,	1.87551442890875e-11
1670,	1.26232,	0.257,	0.0,	6.984475754028509e-11,	1.3848409807554667e-12,	6.507697392589817e-13,	3.490502101045506e-11,	1.8612732462858787e-11
1672,	1.26251,	0.257,	0.0,	6.67e-11,	1.4016534515080443e-12,	6.869581657079373e-13,	4.603844974694482e-11,	1.8872175545405916e-11
1674,	1.2625099999970197,	0.257,	0.0,	6.802065138088089e-11,	1.449433272534201e-12,	6.767707800946747e-13,	4.390450276200066e-11,	1.8776899791562896e-11
1676,	1.26197,	0.257,	0.0,	6.989292803285379e-11,	1.4546047314099332e-12,	6.77590778772939e-13,	3.9344182333793557e-11,	1.8752206106055363e-11
1678,	1.2614899999672173,	0.257,	0.0,	7.141738867685675e-11,	1.4317790882910608e-12,	6.726893850775354e-13,	3.3756997865048495e-11,	1.8684664680001805e-11
1680,	1.26118,	0.257,	0.0,	7.107458839539355e-11,	1.4285976337956567e-12,	6.84672821379062e-13,	3.179506601205508e-11,	1.881084009056611e-11
1682,	1.260984999986589,	0.257,	0.0,	7.164197766951399e-11,	1.406594766527697e-12,	6.803254947624155e-13,	3.075341863943397e-11,	1.8498360472697147e-11
1684,	1.2609,	0.257,	0.0,	7.138049702505863e-11,	1.3412502946726153e-12,	6.758378511882719e-13,	3.002204930020397e-11,	1.869949308668536e-11
1686,	1.26086,	0.257,	0.0,	7.138370385823862e-11,	1.3280596241788917e-12,	6.677292509279026e-13,	2.917961694772443e-11,	1.8555438296660493e-11
1688,	1.26066,	0.257,	0.0,	7.156634062739284e-11,	1.3110288388381975e-12,	6.60049054273782e-13,	2.9249023502063755e-11,	1.8616974426557575e-11
1690,	1.260830000011921,	0.257,	0.0,	7.1659e-11,	1.2954824449615145e-12,	6.767630368674148e-13,	2.8610915190932382e-11,	1.867873375226662e-11
1692,	1.26096,	0.257,	0.0,	7.15075714081157e-11,	1.3513729785043252e-12,	6.630759379004054e-13,	2.8531557837253454e-11,	1.847390571250097e-11
1694,	1.2611100000149011,	0.257,	0.0,	7.195877415227985e-11,	1.3306122327519823e-12,	6.630248422757919e-13,	2.8504485214876468e-11,	1.8528e-11
1696,	1.2612,	0.257,	0.0,	7.111758795223937e-11,	1.3252221589786139e-12,	6.586752474977056e-13,	2.952054129866062e-11,	1.8503e-11
1698,	1.2614300000238419,	0.257,	0.0,	7.160404276751827e-11,	1.271845093732789e-12,	6.457468619876231e-13,	2.9027516047840343e-11,	1.857089895686663e-11
1700,	1.26166,	0.257,	0.0,	7.142179885747177e-11,	1.2875178507339719e-12,	6.693e-13,	2.906625047213465e-11,	1.8380883638559294e-11
1702,	1.2618150000163912,	0.257,	0.0,	7.2053e-11,	1.2764435888911043e-12,	6.688821684523765e-13,	2.8022108470114442e-11,	1.840552661541529e-11
1704,	1.26208,	0.257,	0.0,	7.158714022848643e-11,	1.264e-12,	6.519264455508928e-13,	2.8851662291501426e-11,	1.8360497527319286e-11
1706,	1.2622500000089407,	0.257,	0.0,	7.112239991597687e-11,	1.3126065090860307e-12,	6.49715240466199e-13,	2.996598991487069e-11,	1.8549298098535362e-11
1708,	1.26241,	0.257,	0.0,	7.11176095060832e-11,	1.3158437858803524e-12,	6.596753642960867e-13,	2.999673957071486e-11,	1.8442400386172286e-11
1710,	1.2622749999806284,	0.257,	0.0,	6.8953e-11,	1.3347438336200789e-12,	6.521011753871066e-13,	3.563762489626556e-11,	1.873363969233883e-11
1712,	1.26231,	0.257,	0.0,	7.07621563851631e-11,	1.3369522054317874e-12,	6.557903322069369e-13,	3.269423436118507e-11,	1.8552047100574185e-11
1714,	1.2626499999940395,	0.257,	0.0,	7.155806409899291e-11,	1.2823448872122613e-12,	6.603681156549725e-13,	3.0706939823207154e-11,	1.857526453899218e-11
1716,	1.26255,	0.257,	0.0,	7.101793903763863e-11,	1.299119725305541e-12,	6.5271e-13,	3.081671065055571e-11,	1.873606504888893e-11
1718,	1.2626299999791384,	0.257,	0.0,	7.058916680619531e-11,	1.2971369179837552e-12,	6.5271e-13,	3.2197222166389844e-11,	1.8524322804471537e-11
1720,	1.26278,	0.257,	0.0,	7.200559566604844e-11,	1.2674751472834387e-12,	6.460845957887846e-13,	2.916809074296313e-11,	1.854039250354571e-11
1722,	1.2630100000178814,	0.257,	0.0,	7.160800100281588e-11,	1.2903474355893594e-12,	6.420257693231922e-13,	2.795814891921607e-11,	1.8528e-11
1724,	1.26324,	0.257,	0.0,	7.2053e-11,	1.2245078009710908e-12,	6.729493566464179e-13,	2.767e-11,	1.8302604147494722e-11
1726,	1.263440000023842,	0.257,	0.0,	7.174327215052816e-11,	1.2377808693812051e-12,	6.415672578482374e-13,	2.7995643126245438e-11,	1.8503e-11
1728,	1.26369,	0.257,	0.0,	7.048063597721622e-11,	1.2622966553218004e-12,	6.469374219267462e-13,	3.102050340099106e-11,	1.8429484255794406e-11
1730,	1.2639650000193716,	0.257,	0.0,	6.934118112231788e-11,	1.2827470490421839e-12,	6.738781861368518e-13,	3.6367836483110175e-11,	1.8706046257192157e-11
1732,	1.26431,	0.257,	0.0,	6.931671597385766e-11,	1.4003777116705667e-12,	6.897450292873964e-13,	3.9375092698747996e-11,	1.8737672584495173e-11
1734,	1.2644650000074504,	0.257,	0.0,	6.971108193926328e-11,	1.4429453123330423e-12,	6.476249059670544e-13,	3.70418222296491e-11,	1.8762675219766384e-11
1736,	1.26386,	0.257,	0.0,	6.97589669463028e-11,	1.4055116210645413e-12,	6.976372832995216e-13,	3.57667414816733e-11,	1.8752441881776892e-11
1738,	1.2631799999910593,	0.257,	0.0,	7.043951286472871e-11,	1.3568e-12,	6.475812817374179e-13,	3.4372076790772875e-11,	1.8605e-11
1740,	1.26335,	0.257,	0.0,	7.161716834455549e-11,	1.3032657291894365e-12,	6.419723243568013e-13,	3.163808414552135e-11,	1.8546212421418017e-11
1742,	1.2637150000312924,	0.257,	0.0,	7.132211221348412e-11,	1.2961517728274635e-12,	6.639844873284988e-13,	3.031813091573147e-11,	1.8705559058931864e-11
1744,	1.26367,	0.257,	0.0,	6.619636631217447e-11,	1.3358993186882391e-12,	6.614540235647445e-13,	4.407286706531302e-11,	1.877064236728091e-11
